id,name,description,category,location,floor,ageRange,exhibitType,environment,difficulty,durationMinutes,averageTimeMinutes,visitorCount,rating,feedbackCount,language,accessibility,maintenanceNotes,safetyNotes,educationalValue,curriculumLinks,materials,dimensions,weightKg,powerRequirements,temperatureRange,humidityRange,lastMaintenance,nextMaintenance,cost,sponsor,designer,manufacturer,warrantyExpiry,insuranceInfo,riskAssessment,emergencyContact,images,imagesCount,interactiveFeatures,coordinatesRaw,coordinateX,coordinateY,coordinateNotes,nearbyFacilities,routeInstructions,createdAt,updatedAt,isActive,exhibitCode,scientificName,virtualTour,videos,audioGuides
cmez72x8x001qhnnpex65jn7q,🌿 Himalayan Amazing Biodiversity & Superfoods,"🌏 Himalayan Biodiversity

The Himalayas stretch across India, Nepal, Bhutan, China, and Pakistan, covering diverse climates — from tropical foothills to icy peaks.

Flora: Over 10,000 plant species, including medicinal plants like kutki, ashwagandha, jatamansi, and wild edibles like fiddlehead ferns (lingdu).

Fauna: Rare and endangered species — snow leopard, red panda, Himalayan monal, musk deer, takin, Tibetan antelope.

Forests: Ranging from tropical sal forests to alpine meadows and glaciers.

Rivers & Lakes: Source of mighty rivers (Ganga, Brahmaputra, Indus) and unique high-altitude wetlands.

🌟 Fun fact: The Himalayas are called the “Water Tower of Asia” since they feed billions of people downstream.

🍃 Himalayan Superfoods

Mountain people traditionally depend on highly nutritious, resilient crops and wild edibles. Some key Himalayan superfoods are:

Buckwheat (Kuttu) 🌾

Gluten-free, rich in protein, minerals, and antioxidants.

Eaten as chapatis, porridge, or pancakes.

Amaranth (Ramdana / Rajgira) 🌱

High in protein, calcium, and iron.

Used in laddoos, rotis, and festival foods.

Himalayan Millets (Jhangora, Mandua, Kangni) 🌾

Climate-resilient and highly nutritious.

Rich in fiber and beneficial for diabetes.

Sea Buckthorn (Leh Berry) 🍊

Grows in cold deserts (Ladakh).

Super rich in Vitamin C, Omega fatty acids, and antioxidants.

Black Soybean (Bhat ki Dal) 🫘

Traditional Kumaoni protein source.

Improves heart and bone health.

Wild Himalayan Honey 🍯

Harvested from cliff bees.

Known for medicinal and antibacterial properties.

Yak Milk & Chhurpi (Hard Cheese) 🧀

High protein, long shelf-life.

A staple in high-altitude regions like Sikkim, Bhutan, and Nepal.

Himalayan Herbal Teas (Rhododendron, Tulsi, Chamomile, Lemongrass) 🍵

Known for detoxifying and immunity-boosting properties.

🌱 Why Himalayan Superfoods are Special?

Grown in pristine, chemical-free environments.

Resilient crops adapted to extreme climates.

High nutritional density (minerals, antioxidants, proteins).

Linked to traditional knowledge & culture of mountain communities.

✨ In short:
The Himalayan biodiversity provides life-supporting ecosystems and foods that are not only staples for local people but also emerging as global superfoods for health and wellness.",environment,"Dehradun, Uttarakhand, India",first,families,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756614771838-987288717.jpg,1,,"{""floor"":""first"",""x"":79.25,""y"":49.166666666666664}",79.25,49.166666666666664,,,{},2025-08-31T04:32:52.688Z,2025-08-31T04:32:52.688Z,true,,,,,
cmez6wgrf001ohnnpaal2xryw,🌿 Traditional Knowledge in the Himalayas,"The Himalayas are not only a natural wonder but also a living library of wisdom where communities have, for centuries, developed unique ways to adapt to their environment. This traditional knowledge blends survival skills, spirituality, and sustainability.

🔹 Key Areas of Traditional Knowledge

Agriculture & Land Use

Terrace farming on steep slopes.

Use of organic manure and crop rotation.

Cultivation of hardy crops like barley, buckwheat, and millets.

Water Management

Indigenous irrigation systems such as Kuhls (Himachal) and Guls (Kumaon & Garhwal).

Snow-melt channels guiding water to fields.

Herbal Medicine

Rich knowledge of medicinal plants (like Kutki, Jatamansi, and Himalayan Yew).

Practices of Ayurveda, Amchi (Tibetan medicine), and local healing traditions.

Architecture & Housing

Use of wood, stone, and mud for climate-resilient houses.

“Kath-Kuni” style in Himachal — earthquake-resistant timber-stone houses.

Livelihoods & Crafts

Traditional weaving of wool (pashmina, angora).

Basketry, wood carving, metalwork.

Sustainable pastoralism: sheep, yak, and goat rearing.

Ecological Wisdom

Sacred groves and forests preserved through local customs.

Rituals that restrict overexploitation of rivers, glaciers, and wildlife.

Cultural & Spiritual Practices

Oral traditions, folklore, and chants that pass down ecological knowledge.

Festivals tied to seasonal cycles and agricultural rhythms.

✨ Why it Matters Today
Traditional knowledge in the Himalayas is not just about the past — it offers sustainable solutions to modern challenges like climate change, biodiversity conservation, and disaster management.",environment,"Dehradun, Uttarakhand, India",first,families,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756614470426-755341910.jpg,1,,"{""floor"":""first"",""x"":86.41666666666666,""y"":48.16666666666667}",86.41666666666666,48.16666666666667,,,{},2025-08-31T04:27:51.386Z,2025-08-31T04:27:51.386Z,true,,,,,
cmez758xj001rhnnp8rblth66,🏔️ Adventure Sports in the Himalayas,"The mighty Himalayas are not only about snow peaks and spirituality – they are also a global hub for adventure seekers. From serene treks to adrenaline-pumping sports, the region offers thrilling opportunities for exploration.

⛰️ Major Adventure Sports
1. Trekking & Mountaineering

Popular trails: Valley of Flowers, Roopkund, Kedarkantha, Everest Base Camp.

Experience: Walking through alpine meadows, glaciers, and high passes.

Challenge: Harsh weather, altitude, rugged terrain.

2. River Rafting & Kayaking

Rivers: Ganga, Alaknanda, Teesta, Beas.

Thrill: Rapids of Grade II to V.

Highlight: Rishikesh – India’s rafting capital.

3. Skiing & Snowboarding

Destinations: Auli, Gulmarg, Solang Valley.

Winter sports with snow-covered slopes and ski-lifts.

Training centers for beginners & pros.

4. Paragliding & Air Sports

Destinations: Bir-Billing (Himachal), Nainital, Pithoragarh.

Offers a bird’s eye view of valleys and peaks.

Adventure + serenity in the skies.

5. Rock Climbing & Bouldering

Natural rock faces and artificial climbing walls.

Popular among youth & training expeditions.

6. Cycling & Mountain Biking

Routes: Manali-Leh highway, Kumaon, Garhwal trails.

Mix of endurance, adventure, and stunning landscapes.

7. Other Sports

Ice climbing, heli-skiing, zip-lining, and camping under starry Himalayan skies.

🌍 Adventure + Sustainability

Promoting eco-friendly adventure tourism.

Respecting local culture and biodiversity.

Safety measures & responsible trekking.

🔎 Interactive Exhibit Idea

Virtual Reality Ride: Experience rafting in Rishikesh or flying over Bir-Billing.

Climbing Wall Installation: A mini rock climbing wall for visitors.

AR Sand Model: Show mountain slopes for skiing & trekking paths.",environment,"Dehradun, Uttarakhand, India",first,families,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756614880136-709173256.jpg,1,,"{""floor"":""first"",""x"":80.58333333333333,""y"":47.16666666666667}",80.58333333333333,47.16666666666667,,,{},2025-08-31T04:34:41.138Z,2025-08-31T04:34:41.138Z,true,,,,,
cmez5gnyi001mhnnpvxt8rx2d,🏔️ Mount Everest – “The Roof of the World”,"Height: 8,848.86 m (29,031 ft) — the highest peak on Earth.

Location: Border of Nepal (Sagarmatha) and Tibet (Chomolungma).

Symbol of human endurance, ambition, and exploration.

❌ Lost on Everest

Countless climbers have perished in their attempt due to avalanches, blizzards, altitude sickness, and exhaustion.

“Death Zone” above 8,000 m – oxygen levels too low to sustain human life.

Famous tragedies:

1924: George Mallory & Andrew Irvine disappeared – mystery of whether they reached the summit remains.

1996: Deadliest storm (documented in Into Thin Air).

2014 & 2015 avalanches killed dozens.

Today, the frozen bodies of climbers still remain along the trail, serving as grim reminders.

✅ Success Stories

1953: Sir Edmund Hillary (NZ) & Tenzing Norgay (Nepal) – first confirmed ascent.

Junko Tabei (Japan), 1975: First woman to summit.

Reinhold Messner (Italy): First solo ascent without oxygen (1980).

Kami Rita Sherpa (Nepal): Record-holder with 28+ ascents.

Inspires climbers, adventurers, and dreamers worldwide.

🏕️ Climbing Journey – Camps on Everest

The ascent is gradual, with camps at increasing altitudes for acclimatization:

Base Camp (5,364 m / 17,600 ft): Start point, medical checks, preparation.

Camp I (6,065 m): After Khumbu Icefall – dangerous crevasses.

Camp II (6,400 m): Advanced Base – “Valley of Silence.”

Camp III (7,200 m): Lhotse Face – steep icy wall.

Camp IV (7,920 m): “South Col” – entry to Death Zone.

Summit Push (8,848 m): Via Hillary Step – ultimate goal.

🌟 Symbolism of Everest

Represents human resilience against extreme odds.

A sacred site for Sherpas and Tibetans (considered the “Mother Goddess of the World”).

A testing ground for science, endurance, and survival.",environment,"Dehradun, Uttarakhand, India",first,families,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756612053759-486991035.jpg,1,,"{""floor"":""first"",""x"":84.75,""y"":54.50000000000001}",84.75,54.50000000000001,,,{},2025-08-31T03:47:34.601Z,2025-08-31T03:47:34.601Z,true,,,,,
cmez4tpcb001fhnnp29rrzpji,🏔️ Mountain Passes and Bridges,"🌄 Mountain Passes

A pass is a navigable gap or route through a mountain range, acting as a gateway for trade, travel, and cultural exchange.

✅ Types of Passes

Glacial Passes – Formed by glaciers (e.g., Zoji La in Kashmir).

River-cut Passes – Created by rivers cutting through mountains (e.g., Nathu La).

Valley Passes – Wide, open valleys acting as routes (e.g., Shipki La).

Desert Passes – Dry passes with minimal vegetation (e.g., Khardung La).

⭐ Features

Found at high altitudes (often above 3,000 m).

Serve as trade and military routes.

Subject to heavy snowfall, landslides, and avalanches.

Link different cultures and economies.

📌 Examples in Himalayas (India):

Khardung La – Ladakh (highest motorable pass ~ 5,359 m).

Zoji La – Connects Kashmir to Ladakh.

Nathu La – Sikkim-Tibet trade route.

Shipki La – Connects Himachal with Tibet.

Jelep La – Important Indo-China pass in Sikkim.

🌉 Bridges

A bridge is a structure built to span physical obstacles (rivers, valleys, or roads) for transport and communication.

✅ Types of Bridges

Beam Bridge – Simple, supported at both ends. (e.g., small rural bridges).

Arch Bridge – Curved structure, strong and durable.

Suspension Bridge – Deck hung by cables (e.g., Lakshman Jhula, Rishikesh).

Cable-Stayed Bridge – Modern bridges with towers supporting cables.

Truss Bridge – Strong, made of steel triangles.

Cantilever Bridge – Projects horizontally (balanced arms).

Floating / Pontoon Bridge – Built over floating structures, temporary.

⭐ Features

Provide connectivity across rivers, valleys, or gorges.

Designed based on span length, load capacity, and terrain.

Can be permanent (steel/concrete) or temporary (wood/rope/portable military bridges).

Critical for transport, defense, and tourism.

📌 Examples in Himalayas (India):

Bailey Bridges – Portable military bridges in Ladakh & Arunachal.

Lakshman Jhula – Famous suspension bridge in Rishikesh, Uttarakhand.

Chenab Rail Bridge – World’s highest rail bridge in Jammu & Kashmir.

Atal Setu (Basohli) – Modern cable-stayed bridge in J&K.

✨ Conclusion:

Passes = Nature’s gateways through mountains.

Bridges = Human-made connectors over barriers.
Together, they have shaped trade, culture, defense, and connectivity in India and the world. 🌏",environment,"Dehradun, Uttarakhand, India",first,families,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756610982403-701967159.jpg,1,,"{""floor"":""first"",""x"":90.91666666666667,""y"":41.5}",90.91666666666667,41.5,,,{},2025-08-31T03:29:43.308Z,2025-08-31T03:29:43.308Z,true,,,,,
cmez5dckv001lhnnpv24o9w6c,🧵 Traditional Crafts of the Himalayas,"The Himalayan region is not just known for its towering peaks and scenic beauty but also for its rich heritage of traditional crafts. These crafts are a living reflection of the people’s creativity, resilience, and deep connection with nature. From textiles to woodwork, every piece tells a story of generations who sustained their lives amidst the mountains.

🎨 Major Crafts of the Himalayas
1. Textiles and Weaving

Wool Weaving (Pashmina & Angora): Soft, warm, and world-renowned for quality.

Shawls & Carpets: Kashmiri pashmina shawls, Kullu and Kinnauri woolens.

Thangka Painting: Intricate Buddhist scroll paintings in Tibet, Ladakh, and Sikkim.

2. Woodwork

Carved wooden windows, doors, and furniture in Himachal & Uttarakhand.

Used in temples, monasteries, and homes.

Designs often depict mythological, floral, and geometric patterns.

3. Metalwork

Brass and Copperware: Utensils, puja items, and ritual objects.

Bell-making & Weapons: Used in temples and by traditional communities.

4. Pottery & Earthenware

Locally made clay pots for storage and cooking.

Eco-friendly and adapted for mountain lifestyle.

5. Handicrafts & Bamboo Work

Baskets, mats, and household items crafted from bamboo and cane.

Widely used in the Northeast Himalayan belt.

6. Jewelry & Ornaments

Heavy silver jewelry (e.g., Hansuli, Chandan Haar) in Garhwal & Kumaon.

Tibetan turquoise & coral ornaments symbolizing protection and prosperity.

🌿 Features of Himalayan Crafts

Eco-friendly: Materials sourced locally – wool, wood, bamboo, clay.

Utility-oriented: Crafted to serve daily needs of mountain life.

Symbolic: Designs inspired by spirituality, nature, and mythology.

Community-driven: Skills passed down generations within families.

✨ Importance

Preserves cultural identity of Himalayan people.

Provides livelihood to artisans.

Attracts tourism and global recognition.

Strengthens connection to nature and sustainable living.",environment,"Dehradun, Uttarakhand, India",first,families,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756611899044-192300569.jpg,1,,"{""floor"":""first"",""x"":94.91666666666667,""y"":43.833333333333336}",94.91666666666667,43.833333333333336,,,{},2025-08-31T03:44:59.886Z,2025-08-31T03:44:59.886Z,true,,,,,
cmeibjvrr00039wf6rr87gtkm,Birbal Sahni (Father of Indian Paleobotany),"This exhibit celebrates Prof. Birbal Sahni (1891–1949), a pioneering Indian scientist who laid the foundation of paleobotany (the study of fossil plants) in India. He made significant contributions to understanding India’s ancient plant life, fossils, and geological history. Sahni was also the founder of the Birbal Sahni Institute of Palaeosciences (Lucknow), one of the world’s leading research centers in paleobotany. The exhibit introduces visitors to his life, work, and how his research helped decode India’s prehistoric vegetation and its role in Earth’s evolutionary story.

Location: Biography Section / Indian Scientists Gallery

Theme: Biology / History of Science

Type: Informational + Interactive Display (panels, fossil replicas, models)

Complexity Level: Easy to Moderate (conceptual + historical)

Target Age Group: 12+ (students, researchers, general public)

Interactivity Score: 4 (mostly informative, with fossil displays and replicas)

Duration: 8–12 minutes

Learning Outcome:

Learn about Birbal Sahni’s life and scientific contributions.

Understand the basics of paleobotany and its role in reconstructing Earth’s past.

Appreciate India’s scientific heritage and its global contributions.

Features:

Life-size portrait/statue of Birbal Sahni

Fossil plant samples and replicas

Timeline of discoveries in paleobotany

QR-based interactive media (documentaries, 3D fossils)

Tags: biology, paleobotany, fossils, Indian scientists, history of science",geology,"Dehradun, Uttarakhand, India",outside,researchers,passive,outdoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1755594355856-804243566.jpg,1,,"{""floor"":""outside"",""x"":47.8125,""y"":35.4}",47.8125,35.4,,,{},2025-08-19T09:05:57.397Z,2025-08-20T10:18:39.798Z,true,,,,,
cmewmj9bk000dhnnpmjbqx0gq,Resource Mapping with Remote Sensing,"Remote sensing is the science of observing Earth’s surface from a distance — typically using satellites or drones equipped with sensors. It helps us map and monitor natural resources like forests, minerals, water, agriculture, and urban expansion.

This exhibit shows how satellites “see” Earth in different spectral bands (visible, infrared, microwave) and how this data is used for resource mapping and planning.

🛰️ Exhibit Zones

Satellite View Wall

A large digital screen with real satellite images (Landsat, Sentinel, IRS).

Visitors can slide between visible light, infrared, and radar images to see hidden patterns.

Example:

Forest cover in visible vs. infrared (infrared highlights healthy vegetation).

Water bodies in radar (penetrates clouds).

Interactive Resource Mapping Table

Touchscreen map of India (or global).

Visitors can select themes:

Water Resources – rivers, groundwater potential zones.

Mineral Mapping – iron, bauxite, coal belts.

Agriculture – crop health using NDVI (vegetation index).

Urban Growth – city sprawl from 1980–2020.

Drone vs. Satellite Corner

A display comparing high-resolution drone images with wide-area satellite images.

Visitors learn how scale and resolution matter.

Hands-On Activity: Be a Remote Sensing Scientist

Visitors choose an area (e.g., Himalayas, Rajasthan, Coastal belt).

The system highlights resource maps:

Himalayas → glaciers, snow cover monitoring.

Rajasthan → groundwater mapping, desertification.

Coastal → mangroves, fishery zones.

💡 Interactive Elements

Spectral Bands Explorer: Visitors switch filters (Red, Green, Blue, Infrared) to reveal hidden resource patterns.

Time-Lapse Slider: Show deforestation, urbanization, shrinking glaciers over decades.

Augmented Reality (AR Globe): A 3D globe where users point and see live satellite-based resource maps.

✨ Learning Outcome

Understand how remote sensing works (electromagnetic spectrum, sensors).

Learn how governments use it for agriculture, mining, disaster management, and urban planning.

Realize the importance of sustainable resource management through space technology.",geology,"Dehradun, Uttarakhand, India",first,researchers,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756459329808-658212282.jpg,1,,"{""floor"":""first"",""x"":3.5833333333333335,""y"":41.16666666666667}",3.5833333333333335,41.16666666666667,,,{},2025-08-29T09:22:10.544Z,2025-08-29T09:22:10.544Z,true,,,,,
cmezl6jc6000h5vbi68716cmv,All Roads Lead to Rome,"The exhibit demonstrates a unique property of ellipses using two strikers and a curved boundary. The curved boundary is shaped like an ellipse, with the two circular marks representing its foci.

Place the strikers on the two foci.

When one striker is shot toward the elliptical boundary, it always reflects and hits the striker on the other focus, regardless of the direction it is shot.

This experiment visually illustrates the reflective property of ellipses, which is also applicable to light rays, sound waves, and other reflections. The setup shows that every path from one focus leads to the other after reflection, hence the name “All Roads Lead to Rome.”",physics,"Dehradun, Uttarakhand, India",ground,families,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756638455360-256144394.jpg,1,,"{""floor"":""ground"",""x"":38.916666666666664,""y"":23.666666666666668}",38.916666666666664,23.666666666666668,,,{},2025-08-31T11:07:35.910Z,2025-08-31T11:07:35.910Z,true,,,,,
cmezlxgsp000n5vbi2zddcbet,Ball Bounce,"This exhibit demonstrates the principles of momentum, energy transfer, and inelastic collisions using balls of different sizes:

Single Ball:

Lift and release one ball. It bounces back to a lower height than it was dropped due to energy loss from friction and inelastic impact.

Multiple Balls:

Lift two or more balls of different sizes and release them together.

The smaller ball bounces higher while the larger ball bounces less.

This happens because the momentum (mass × velocity) from the larger balls is transferred to the smaller ball, increasing its velocity.

Extreme Analogy:

Theoretically, stacking multiple heavy balls beneath a tiny ping pong ball and dropping them could accelerate the small ball to speeds high enough to escape Earth’s gravity, illustrating the power of momentum transfer.

This experiment visually explains conservation of momentum, energy transfer, and collision dynamics in an engaging way.",physics,"Dehradun, Uttarakhand, India",ground,researchers,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756639711786-91480079.jpg,1,,"{""floor"":""ground"",""x"":49.75,""y"":54.50000000000001}",49.75,54.50000000000001,,,{},2025-08-31T11:28:32.329Z,2025-08-31T11:28:32.329Z,true,,,,,
cmeid866v0000az6uzg2dnyld,C. V. Raman,"The C. V. Raman exhibit introduces visitors to the life and work of Sir Chandrasekhara Venkata Raman, one of India’s greatest physicists. A large display panel narrates his journey, from his research in optics to his Nobel-winning discovery of the Raman Effect, where light undergoes a change in wavelength after interacting with matter. The exhibit explains the principle with diagrams and sometimes a small optical demonstration. Visitors learn how Raman’s work laid the foundation for Raman Spectroscopy, widely used today in laboratories for identifying substances.",physics,"Dehradun, Uttarakhand, India",outside,researchers,passive,outdoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1755597169098-246827639.jpg,1,,"{""floor"":""outside"",""x"":46.8125,""y"":34.4}",46.8125,34.4,,,{},2025-08-19T09:52:50.261Z,2025-08-20T10:18:39.826Z,true,,,,,
cmezgpkh500015vbiz29xfkfm,Chaotic Pendulum,"The Chaotic Pendulum is a pendulum system with multiple arms or joints that creates unpredictable motion. Unlike a simple pendulum (which swings smoothly and predictably), a chaotic pendulum’s movement is extremely sensitive to initial conditions—tiny changes in how it’s released lead to vastly different motions.

The exhibit can feature:

A mechanical pendulum with multiple joints, where visitors can set it swinging.

A digital simulation showing how small initial changes cause huge differences in long-term motion.

A comparison between simple harmonic motion vs. chaotic motion.

✨ Why It’s Exciting

Demonstrates chaos theory in an accessible, hands-on way.

Shows how deterministic systems (obeying Newton’s laws) can still behave unpredictably.

Connects physics to weather forecasting, fluid dynamics, and even financial markets.

⚡ Short Museum Panel (70 words)

Chaotic Pendulum reveals the beauty of chaos in motion. Unlike a simple pendulum, this system with multiple arms moves in complex, unpredictable patterns. Tiny differences in how it’s released lead to entirely different paths, illustrating chaos theory—the idea that deterministic systems can still behave unpredictably. This principle helps scientists understand weather, turbulence, and other real-world phenomena where small changes create big effects.",physics,"Dehradun, Uttarakhand, India",ground,researchers,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756630945011-196206514.jpg,1,,"{""floor"":""ground"",""x"":61.583333333333336,""y"":30.333333333333336}",61.583333333333336,30.333333333333336,,,{},2025-08-31T09:02:25.768Z,2025-08-31T09:02:25.768Z,true,,,,,
cmezj1p5000075vbiud3wj9lv,Color Shadows,"Stand in front of the screen and watch your shadow in colours! Instead of one dark shadow, your body casts several colored shadows—red, green, blue, cyan, magenta, yellow, and black.

This happens because the exhibit uses three coloured lights – red, green, and blue.

When your body blocks one light, the other two mix to form a new coloured shadow.

Example: Blocking green light leaves red + blue = magenta shadow. Blocking red light leaves green + blue = cyan shadow.

When all three lights shine together, the screen looks white.

When you block all three, you see a black shadow.

✨ What You Learn

Additive colour mixing: Red, Green, and Blue are the primary colours of light.

Their combinations create secondary colours: Cyan, Magenta, and Yellow.

This principle is the basis of television screens, monitors, and projectors.",physics,"Dehradun, Uttarakhand, India",ground,families,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756634869790-626994996.jpg; exhibit-1756634870042-601150588.jpg,2,,"{""floor"":""ground"",""x"":55.41666666666667,""y"":22.5}",55.41666666666667,22.5,,,{},2025-08-31T10:07:50.916Z,2025-08-31T10:07:50.916Z,true,,,,,
cmezin7ex00065vbigduksq1n,Colours Through Polarisation,"Visitors see a scenery made of transparent adhesive tape pieces on glass. A polarised light is projected from behind. When viewed through a rotating polarising sheet (the analyzer), the objects in the scenery appear in changing colours.

This happens because the adhesive tape rotates the planes of polarisation of different colours of light by different amounts. As the analyzer rotates, it selectively allows certain colours to pass, producing the brilliant, shifting rainbow-like display.

✨ What You Learn

How polarisation affects light.

The principle of birefringence (different polarisation shifts for different wavelengths).

Real-world applications: polarised sunglasses, stress analysis in materials, 3D cinema glasses.",physics,"Dehradun, Uttarakhand, India",ground,researchers,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756634193791-600071100.jpg,1,,"{""floor"":""ground"",""x"":64.25,""y"":31.666666666666664}",64.25,31.666666666666664,,,{},2025-08-31T09:56:34.740Z,2025-08-31T09:56:34.740Z,true,,,,,
cmezlituq000k5vbi0wduo3pt,Concave and Convex Mirrors,"This exhibit demonstrates the image-forming properties of concave and convex mirrors:

Concave Mirror (अवतल दर्पण):

A mirror curved inward like a bowl.

Can magnify objects when close and form real inverted images when objects are farther away.

Demonstrates focusing of light to a point (focal point).

Convex Mirror (उत्तल दर्पण):

A mirror curved outward.

Always forms smaller, upright images.

Shows diverging of light rays and wider field of view.

Visitors can observe how different curvatures change the size, orientation, and type of image, helping understand reflection, focal points, and image formation.",physics,"Dehradun, Uttarakhand, India",ground,families,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756639029034-109522982.jpg,1,,"{""floor"":""ground"",""x"":41.583333333333336,""y"":53.166666666666664}",41.583333333333336,53.166666666666664,,,{},2025-08-31T11:17:09.410Z,2025-08-31T11:17:09.410Z,true,,,,,
cmeib9qy400009wf6odovx6vc,Elliptical Speaking Fish,"Location: Outdoor Science Park (Ground area, near entry path)

Theme: Physics / Acoustics (Sound reflection)

Type: Interactive, two-person activity

Complexity Level: Basic (all ages can try)

Target Age Group: Kids, Teens, Families

Interactivity Score: 5 (visitors must participate)

Duration: ~3–4 minutes per try

Learning Outcome:

Demonstrates how sound waves travel and reflect along an ellipse.

When two people stand at the focal points of the structure and speak, their voices are carried directly to each other — even if they whisper.

Teaches principles of acoustics, geometry of ellipses, and sound propagation.

Features:

Outdoor installation

Physical model (large elliptical dish setup with fish-shaped acoustic reflector)

Tags: acoustics, ellipse, sound reflection, whispering, outdoor exhibit",physics,"Dehradun, Uttarakhand, India",outside,families,interactive,outdoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1755593882075-816199145.jpg,1,,"{""floor"":""outside"",""x"":27.8125,""y"":51.2}",27.8125,51.2,,,{},2025-08-19T08:58:04.584Z,2025-08-20T10:18:39.775Z,true,,,,,
cmezk1stg00095vbirv98f05t,Energy Ball,"Watch the ball as it travels through loops, slopes, spirals, and jumps! The rolling ball demonstrates how energy changes its form but is never lost. At every stage, the ball’s motion shows the fascinating conversion between potential energy (energy stored due to height) and kinetic energy (energy of motion).

Scientific Principle:

When the ball is lifted to the top, it gains potential energy.

As it rolls down, this potential energy is converted into kinetic energy, making it move faster.

On climbing slopes, loops, or spirals, kinetic energy is again converted back into potential energy.

Friction and sound also show how some energy is transformed into heat and vibrations.

What to Observe:

The ball speeds up as it goes down (more kinetic energy).

It slows down as it climbs up (converting kinetic back to potential).

Loops and spirals highlight the continuous energy transformation cycle.

Learning Outcome:
This exhibit beautifully demonstrates the law of conservation of energy — energy can change its form but cannot be created or destroyed.",physics,"Dehradun, Uttarakhand, India",ground,researchers,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756636554538-324810627.jpg,1,,"{""floor"":""ground"",""x"":53.75,""y"":31.5}",53.75,31.5,,,{},2025-08-31T10:35:55.284Z,2025-08-31T10:35:55.284Z,true,,,,,
cmf97ktoa0001snwdn288wiab,Exhibit Development Lab & Stores,"The Exhibit Development Lab & Stores is the creative and technical hub where science exhibits are designed, developed, tested, and maintained.

Exhibit Development Lab:

A space for designing, prototyping, and assembling interactive science models.

Engineers, designers, and educators collaborate here to convert scientific principles into hands-on exhibits.

Exhibits are tested for accuracy, durability, and visitor engagement before being displayed.

Stores Section:

Functions as the inventory and resource unit, maintaining tools, raw materials, spare parts, and components required for exhibit creation and repair.

Ensures the smooth functioning and upkeep of all exhibits in the science center.

Together, the lab and stores form the backbone of exhibit innovation and maintenance, ensuring visitors always experience engaging, working, and updated science displays.",physics,"Dehradun, Uttarakhand, India",ground,researchers,hands-on,indoor,,8,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1757220268810-437965987.jpg,1,,"{""floor"":""ground"",""x"":10.083333333333332,""y"":21.166666666666668}",10.083333333333332,21.166666666666668,,,{},2025-09-07T04:44:29.625Z,2025-09-07T04:44:29.625Z,true,,,,,
cmezkcn5z000b5vbigbfkba5t,Float the Balls,"Mechanism:
An air blower is connected to a bicycle. When a visitor pedals the bicycle, the blower generates a stream of air that passes through a transparent vertical pipe.

Demonstration:
As the blower pushes air upward, a lightweight ball inside the pipe rises. The faster the visitor pedals, the stronger the airflow, and the higher the ball floats. When pedaling slows or stops, the airflow decreases, and the ball falls back down.

Observation:

Pedaling speed controls the airflow strength.

Higher pedaling speed → higher air pressure → ball rises higher.

If pedaling stops, air pressure reduces → ball comes down.

Principle:
This exhibit demonstrates the effect of air pressure and flow on objects. The rising of the ball is due to the upward force of air pressure, overcoming the downward force of gravity. It shows the practical application of fluid dynamics and Bernoulli’s principle in a fun, interactive way.",physics,"Dehradun, Uttarakhand, India",ground,families,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756637060384-40868267.jpg,1,,"{""floor"":""ground"",""x"":75.41666666666667,""y"":36.833333333333336}",75.41666666666667,36.833333333333336,,,{},2025-08-31T10:44:21.175Z,2025-08-31T10:44:21.175Z,true,,,,,
